"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","345","test_TC_418_421_Validar_error_al_obtener_imagen_con_ID_invalido[-1]","tests.catalog.taxons.taxon_images","Wed Nov 12 21:54:15 UTC 2025","passed","Wed Nov 12 21:54:15 UTC 2025","","test_HU16_EA_GET_TaxonImage","",""
"","406","test_TC185_Agregar_imagen_a_un_taxon_con_campo_tipo_con_cero_caracteres","tests.catalog.taxons.taxon_images","Wed Nov 12 21:54:43 UTC 2025","passed","Wed Nov 12 21:54:43 UTC 2025","","test_HU17_EA_POST_TaxonImage","",""
"","315","test_TC153_Validar_error_al_eliminar_taxon_con_token_invalido","tests.catalog.taxons","Wed Nov 12 21:57:07 UTC 2025","passed","Wed Nov 12 21:57:08 UTC 2025","","test_HU14_EA_DELETE_Taxon","",""
"","956","test_TC135_Actualizar_taxon_existente_con_datos_validos","tests.catalog.taxons","Wed Nov 12 21:56:05 UTC 2025","passed","Wed Nov 12 21:56:06 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","394","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[ggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggg-test-slug]","tests.catalog.taxons","Wed Nov 12 21:56:45 UTC 2025","passed","Wed Nov 12 21:56:45 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","361","test_TC_Validar_error_al_crear_traduccion_de_taxon_con_name_y_slug_invalido[-Test_#12/]","tests.catalog.taxons","Wed Nov 12 21:56:00 UTC 2025","passed","Wed Nov 12 21:56:00 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","535","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[1-None]","tests.catalog.taxons","Wed Nov 12 21:55:37 UTC 2025","skipped","Wed Nov 12 21:55:38 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","352","test_TC_418_421_Validar_error_al_obtener_imagen_con_ID_invalido[0]","tests.catalog.taxons.taxon_images","Wed Nov 12 21:54:14 UTC 2025","passed","Wed Nov 12 21:54:14 UTC 2025","","test_HU16_EA_GET_TaxonImage","",""
"","710","test_TC195_Validar_error_al_eliminar_dos_veces_misma_imagen","tests.catalog.taxons.taxon_images","Wed Nov 12 21:55:27 UTC 2025","passed","Wed Nov 12 21:55:28 UTC 2025","","test_HU19_EA_DELETE_TaxonImage","",""
"","398","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[a-bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb]","tests.catalog.taxons","Wed Nov 12 21:55:53 UTC 2025","passed","Wed Nov 12 21:55:54 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","314","test_TC_Autenticacion_fallida_401[asdfSDFs23d-sylius-api]","tests.login","Wed Nov 12 21:57:25 UTC 2025","passed","Wed Nov 12 21:57:26 UTC 2025","","test_HU01_EA_POST_LoginAdmin","",""
"","357","test_TC149_Eliminar_taxon_existente_con_code_valido","tests.catalog.taxons","Wed Nov 12 21:57:03 UTC 2025","passed","Wed Nov 12 21:57:03 UTC 2025","","test_HU14_EA_DELETE_Taxon","",""
"","355","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[ -1]","tests.catalog.taxons","Wed Nov 12 21:55:36 UTC 2025","passed","Wed Nov 12 21:55:36 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","354","test_TC_Obtener_lista_de_taxones_con_paginacion_invalida[1-uno]","tests.catalog.taxons","Wed Nov 12 21:55:37 UTC 2025","skipped","Wed Nov 12 21:55:37 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","387","test_TC134_Crear_taxon_con_estado_desactivado","tests.catalog.taxons","Wed Nov 12 21:55:52 UTC 2025","passed","Wed Nov 12 21:55:52 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","312","test_TC183_Validar_error_al_actualizar_imagen_de_un_taxon_sin_token_de_autenticacion","tests.catalog.taxons.taxon_images","Wed Nov 12 21:54:52 UTC 2025","passed","Wed Nov 12 21:54:52 UTC 2025","","test_HU18_EA_PUT_TaxonImage","",""
"","386","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-test_slug]","tests.catalog.taxons","Wed Nov 12 21:55:58 UTC 2025","passed","Wed Nov 12 21:55:58 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","312","test_TC114_Validar_error_al_obtener_taxon_con_token_invalido","tests.catalog.taxons","Wed Nov 12 21:55:41 UTC 2025","passed","Wed Nov 12 21:55:41 UTC 2025","","test_HU11_EA_GET_Taxon","",""
"","360","test_TC_Listar_imagenes_con_paginacion_invalida[1-None]","tests.catalog.taxons.taxon_images","Wed Nov 12 21:54:09 UTC 2025","skipped","Wed Nov 12 21:54:10 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","365","test_TC_Validar_error_al_crear_taxon_con_code_invalido[Test_#12/-code: Taxon code can only be comprised of letters, numbers, dashes and underscores.]","tests.catalog.taxons","Wed Nov 12 21:55:48 UTC 2025","passed","Wed Nov 12 21:55:49 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","339","test_TC165_Listar_imagenes_con_token_invalido","tests.catalog.taxons.taxon_images","Wed Nov 12 21:54:04 UTC 2025","passed","Wed Nov 12 21:54:05 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","393","test_TC_Actualizar_traduccion_de_taxon_con_name_y_slug_valido[b-bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb]","tests.catalog.taxons","Wed Nov 12 21:56:35 UTC 2025","passed","Wed Nov 12 21:56:36 UTC 2025","","test_HU13_EA_PUT_Taxon","",""
"","391","test_TC_Crear_traduccion_de_taxon_con_name_y_slug_valido[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-test-slug]","tests.catalog.taxons","Wed Nov 12 21:55:57 UTC 2025","passed","Wed Nov 12 21:55:58 UTC 2025","","test_HU12_EA_POST_Taxon","",""
"","319","test_TC171_Validar_error_al_obtener_imagen_de_un_taxon_sin_token_de_autenticacion","tests.catalog.taxons.taxon_images","Wed Nov 12 21:54:13 UTC 2025","passed","Wed Nov 12 21:54:13 UTC 2025","","test_HU16_EA_GET_TaxonImage","",""
"","538","test_TC169_Obtener_imagen_existente_por_ID","tests.catalog.taxons.taxon_images","Wed Nov 12 21:54:12 UTC 2025","passed","Wed Nov 12 21:54:13 UTC 2025","","test_HU16_EA_GET_TaxonImage","",""
"","359","test_TC_Obtener_lista_de_taxones_con_paginacion_valida[1-1]","tests.catalog.taxons","Wed Nov 12 21:55:34 UTC 2025","passed","Wed Nov 12 21:55:34 UTC 2025","","test_HU10_EA_GET_Taxons","",""
"","376","test_TC_Listar_imagenes_con_paginacion_invalida[1-1.5]","tests.catalog.taxons.taxon_images","Wed Nov 12 21:54:08 UTC 2025","skipped","Wed Nov 12 21:54:09 UTC 2025","","test_HU14_EA_GET_TaxonImages","",""
"","354","test_TC182_Validar_error_al_actualizar_imagen_inexistente_de_un_taxon_existente","tests.catalog.taxons.taxon_images","Wed Nov 12 21:54:50 UTC 2025","passed","Wed Nov 12 21:54:50 UTC 2025","","test_HU18_EA_PUT_TaxonImage","",""
